Temperature,Ice Cream Sales
-1.254598811526375,11.98375889657691
4.507143064099161,42.77779845827736
2.3199394181140507,47.426739491668314
0.986584841970366,39.47357058553814
-3.439813595575635,4.352657040959828
-3.4400547966379733,6.95724536007652
-4.419163878318005,4.764658765799638
3.6617614577493516,51.04370453949278
1.0111501174320878,36.311429879802304
2.0807257779604544,36.14597851782481
-4.7941550570419755,2.558592484311678
4.699098521619943,50.58737072201549
3.324426408004218,49.62076117812899
-2.8766088932172384,-3.7176400597479935
-3.181750327928994,-3.412367921700395
-3.165954901465662,7.289123933558546
-1.9575775704046228,5.988696691832564
0.24756431632237863,31.48634876737886
-0.6805498135788426,16.94852192819646
-2.0877085980195806,5.663642344767057
1.118528947223795,42.37720649608762
-3.6050613934795814,-1.2569101580382007
-2.0785535146478185,6.0405462736147175
-1.336381567063083,8.093910472634253
-0.43930015782964027,17.422905875933225
2.8517596139301364,45.724617793850996
-3.003262178416403,3.4746046703167166
0.14234438413611628,24.38256342346566
0.9241456886204249,42.073083864692514
-4.5354958728000225,-3.9426436968734255
1.0754485190143832,36.34722637365141
-3.294758763127085,-0.4110836489924483
-4.349484070147205,7.872331495981664
4.488855372533333,50.42733863047492
4.656320330745594,54.688626004999485
3.0839734811646107,40.383538377004975
-1.9538623082662934,7.541892485810804
-4.023278859936161,5.327135121293959
1.8423302651215687,43.572623483958324
-0.5984750626039865,23.062034518333228
-3.7796176515522117,-1.470353182301177
-0.048230898887298146,31.44396780813839
-4.656114788847816,11.965183137048342
4.093204020787821,47.365215014988024
-2.412200183999831,1.8848418933352336
1.6252228435398202,49.042630627367316
-1.8828892391058902,14.500728824750585
0.20068021177810813,24.885817628587592
0.4671027934327965,28.63395579562667
-3.1514554447447294,0.6427753513283925
4.695846277645586,42.82522365919457
2.7513282336111455,42.406156250373535
4.394989415641891,44.36986539294702
3.9482735042764876,45.214862796290696
0.9789997881108512,36.17206093124597
4.218742350231167,50.44588921109951
-4.115074979480805,8.555627493023119
-3.040171375808548,-2.7095849531090552
-4.54772711089462,5.445624533840804
-1.7466966923673564,6.35327209094225
-1.1132271031051797,12.116168773092117
-2.286509682261041,7.986417612004464
3.2873750915192943,42.586047567261446
-1.432466733064107,11.54778021052249
-2.1906549031261924,5.861902361927486
0.4269608315824849,32.719641822290455
-3.5907577502523735,2.787709292736772
3.0219698075403976,59.954342636722146
-4.254493563202292,-2.488627127801595
4.868869366005173,46.96384112385769
2.7224476929665737,43.80121277471023
-3.012843184658276,-0.434934502411227
-4.944778828763976,-2.8334283147803077
3.154614284548341,53.899590303186464
2.0685734384761716,51.49306877499181
2.2900716804098735,42.548840287756526
2.712703466859457,42.726827027560674
-4.259553482659096,3.0536664362897374
-1.4153427145572737,7.008521650238278
-3.841309404748703,4.215378689431384
3.6310342587559354,49.724353843667934
1.2329812682755792,31.138276422707964
-1.6910197514735081,15.519615004396243
-4.364416497139763,9.607501283848547
-1.890176782843378,3.4972722518814985
-1.7481667797325295,5.475420695398916
2.2960617833806403,46.856844551907656
1.3755747135521315,41.5862509201078
3.8721274257632654,52.27323881778973
-0.27785074838050683,31.600061308716594
-3.804057540616983,0.2049937507381181
2.1324478722299496,40.7093722360152
2.6078504861689744,39.67165975012622
0.6127719756949626,28.77399318048172
2.7096717995456103,46.71411254323527
-0.06204403635609257,33.197487555101056
0.2273282938199408,25.241372686732525
-0.7245898164145039,17.438093554298714
-4.745808732559048,0.3485455743643684
-3.9210857300669555,6.913685534731674
-4.685708143132658,13.091754842564281
1.3641041126378042,37.166951832555434
-1.856440189236733,4.30872862236291
0.08570691164702815,31.291485454921787
4.0756647392609295,52.57458814756358
-2.5070777085112503,13.001711300705256
-0.8961707696437031,17.41154295587503
2.5555113854304867,44.600684696440375
-2.7120183450837754,6.066668894329637
-4.23020090171207,6.260558703372112
-2.1024854708623195,9.545184965679212
-3.387787127459956,4.170336905761195
4.29697652342573,54.66202795632143
3.0812037956441696,53.652014313775204
1.3340375651042349,46.48618051270136
3.714605901877178,52.05427410861829
3.0367207689911453,46.8746970707205
-3.134299411139642,2.819288533206299
3.925589984899778,55.06510819685673
0.393422419156507,25.770636886877767
3.0744015516406247,49.63458641331282
3.9609129992349317,47.098818049536966
-1.8199652502813612,7.115626249898976
-3.8994807547232324,7.384779605162762
-2.720648374580583,4.043789426232647
-0.7289221137374371,16.50374807537955
3.1801476592249305,41.204735576749904
3.6073058325634335,52.41084276513994
-4.930478694688093,3.585983234954358
0.10747302577565776,37.158394845189875
-0.8258899685122101,13.686849595412717
-2.7789218952926973,4.019445739016422
-3.8013463266631717,2.3395421558529916
-1.6238482859637204,16.121007802807647
4.4290970391251925,48.93428648216285
-1.7679706797924477,8.684851442974598
0.1879062174336612,30.38142340192215
2.030189588951778,45.129572149305915
-1.3637039762070602,7.949780354373372
4.717820827209607,50.52767462486797
4.624472949421111,54.88248150068135
-2.4821770417463584,-1.2767205364680092
-0.02751494107614505,25.320933304380553
-1.9912169018323036,2.5058049072039723
-2.151595056225324,11.184346403957214
-4.6311305264546725,-7.133448871353352
1.0956433397989684,34.67753621377096
0.0267902322886151,27.22091725141667
-4.485212487500107,8.385059875521357
-2.2135353576338854,4.5983275602005165
